City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
300,tucuma,BR,2021-11-08 18:36:05,-0.1833,-50.05,84.97,66,27,8.12
301,sao filipe,CV,2021-11-08 18:36:05,14.8961,-24.4956,78.3,74,100,10.13
302,srednekolymsk,RU,2021-11-08 18:36:06,67.45,153.6833,-8.59,100,98,5.55
303,forssa,FI,2021-11-08 18:36:06,60.8146,23.6215,27.95,80,5,4.03
304,hasanabad,IR,2021-11-08 18:36:06,36.5465,61.0543,47.03,39,7,1.28
305,minab,IR,2021-11-08 18:36:06,27.1467,57.0801,71.1,57,2,3.29
306,mathbaria,BD,2021-11-08 18:36:07,22.2876,89.9593,66.34,71,99,6.17
307,westport,US,2021-11-08 18:36:07,41.1415,-73.3579,66.97,46,1,1.01
308,namatanai,PG,2021-11-08 18:36:07,-3.6667,152.4333,79.54,81,99,9.89
309,tezu,IN,2021-11-08 18:36:08,27.9167,96.1667,64.08,40,4,4.72
310,buchanan,LR,2021-11-08 18:36:08,5.8808,-10.0467,84.16,79,38,5.39
311,flinders,AU,2021-11-08 18:36:08,-34.5833,150.8552,63.21,93,83,7.38
312,tlacotepec,MX,2021-11-08 18:36:08,20.0667,-97.8667,66.49,71,75,6.38
313,tateyama,JP,2021-11-08 18:36:09,34.9833,139.8667,64.33,88,75,1.14
314,port moresby,PG,2021-11-08 18:37:09,-9.4431,147.1797,75.7,88,9,4.0
315,bafata,GW,2021-11-08 18:37:09,12.1667,-14.75,83.34,61,28,5.12
316,strezhevoy,RU,2021-11-08 18:37:09,60.7333,77.5889,33.78,98,100,12.86
317,vardo,NO,2021-11-08 18:37:10,70.3705,31.1107,30.18,80,75,18.41
318,pisco,PE,2021-11-08 18:35:00,-13.7,-76.2167,69.03,77,90,12.66
319,grindavik,IS,2021-11-08 18:32:32,63.8424,-22.4338,43.27,100,90,19.57
320,gizo,SB,2021-11-08 18:37:10,-8.103,156.8419,82.36,72,60,7.56
321,chara,RU,2021-11-08 18:37:10,56.9064,118.2631,8.29,81,48,1.9
322,komsomolskiy,UZ,2021-11-08 18:37:11,40.4272,71.7189,40.42,69,40,4.61
323,oussouye,SN,2021-11-08 18:37:11,12.485,-16.5469,87.98,57,76,11.01
324,humberto de campos,BR,2021-11-08 18:37:11,-2.5983,-43.4611,83.05,68,93,4.43
325,alexandria,EG,2021-11-08 18:37:11,31.2156,29.9553,76.96,57,0,5.75
326,baculin,PH,2021-11-08 18:37:12,7.4525,126.5842,78.15,91,100,5.44
327,chuy,UY,2021-11-08 18:37:12,-33.6971,-53.4616,67.32,60,45,8.97
328,avera,US,2021-11-08 18:37:12,33.194,-82.5271,70.48,25,0,6.91
329,hay river,CA,2021-11-08 18:32:24,60.8156,-115.7999,21.18,86,90,10.36
330,maine-soroa,NE,2021-11-08 18:37:13,13.2114,12.0241,85.77,14,0,9.84
331,thompson,CA,2021-11-08 18:37:13,55.7435,-97.8558,30.36,100,90,10.36
332,tocopilla,CL,2021-11-08 18:37:13,-22.092,-70.1979,66.88,67,73,5.17
333,manicore,BR,2021-11-08 18:37:13,-5.8092,-61.3003,82.8,82,98,1.05
334,parrita,CR,2021-11-08 18:35:21,9.5201,-84.3225,92.97,71,54,6.06
335,lorengau,PG,2021-11-08 18:37:14,-2.0226,147.2712,81.7,82,36,10.22
336,castro,BR,2021-11-08 18:37:14,-24.7911,-50.0119,71.38,80,84,7.29
337,port hawkesbury,CA,2021-11-08 18:37:14,45.6169,-61.3485,53.82,68,1,1.99
338,gat,IL,2021-11-08 18:37:15,31.61,34.7642,76.41,32,6,3.51
339,golovchino,RU,2021-11-08 18:37:15,50.5341,35.797,47.3,71,100,10.85
340,lecco,IT,2021-11-08 18:37:15,45.8533,9.3905,50.29,89,0,1.57
341,noshiro,JP,2021-11-08 18:37:16,40.2039,140.0242,58.57,69,100,18.14
342,hermsdorf,DE,2021-11-08 18:37:16,50.9,11.8667,44.53,86,98,4.0
343,kalevala,RU,2021-11-08 18:37:16,65.2,31.1667,21.0,91,10,4.74
344,catemaco,MX,2021-11-08 18:37:16,18.4167,-95.1167,80.35,62,68,7.78
345,fortuna,US,2021-11-08 18:37:17,40.5982,-124.1573,46.74,87,1,10.36
346,mehamn,NO,2021-11-08 18:37:17,71.0357,27.8492,30.38,80,90,11.5
347,cabo san lucas,MX,2021-11-08 18:35:31,22.8909,-109.9124,90.61,59,92,3.0
348,kahului,US,2021-11-08 18:36:35,20.8947,-156.47,79.84,65,20,3.44
349,yarada,IN,2021-11-08 18:37:17,17.65,83.2667,71.92,88,40,3.44
350,palaia fokaia,GR,2021-11-08 18:37:17,37.72,23.9463,65.71,78,0,3.89
351,sakakah,SA,2021-11-08 18:37:18,29.9697,40.2064,67.57,23,0,9.33
352,ngorongoro,TZ,2021-11-08 18:37:18,-3.2397,35.4875,58.42,41,100,4.52
353,yerbogachen,RU,2021-11-08 18:37:18,61.2767,108.0108,27.84,93,100,12.91
354,egvekinot,RU,2021-11-08 18:37:19,66.3167,-179.1667,1.85,97,99,3.27
355,nara,JP,2021-11-08 18:37:19,34.6851,135.8049,63.97,93,100,3.53
356,deer lake,CA,2021-11-08 18:37:19,49.1667,-57.4316,49.86,71,75,10.36
357,pombia,IT,2021-11-08 18:37:19,45.653,8.6336,50.13,91,20,3.44
358,nome,US,2021-11-08 18:32:54,64.5011,-165.4064,-0.33,78,1,0.0
359,sao jose da coroa grande,BR,2021-11-08 18:37:20,-8.8978,-35.1478,81.7,71,24,12.19
360,levelland,US,2021-11-08 18:37:20,33.5873,-102.378,76.19,14,97,13.71
361,salta,AR,2021-11-08 18:37:20,-24.7859,-65.4117,80.89,43,40,8.01
362,naze,JP,2021-11-08 18:37:20,28.3667,129.4833,62.44,75,99,18.5
363,acajutla,SV,2021-11-08 18:37:21,13.5928,-89.8275,100.74,49,15,4.29
364,atasu,KZ,2021-11-08 18:38:21,48.6814,71.6433,32.31,40,0,5.64
365,vilyuysk,RU,2021-11-08 18:38:21,63.7553,121.6247,25.54,96,100,7.65
366,bandarbeyla,SO,2021-11-08 18:38:21,9.4942,50.8122,78.28,67,12,11.65
367,tortoli,IT,2021-11-08 18:38:22,39.9256,9.6572,55.98,82,75,2.3
368,klaksvik,FO,2021-11-08 18:38:22,62.2266,-6.589,49.12,80,100,22.91
369,ulladulla,AU,2021-11-08 18:38:22,-35.35,150.4667,59.77,90,60,4.88
370,angoche,MZ,2021-11-08 18:38:23,-16.2325,39.9086,78.96,79,8,16.4
371,ribeira grande,PT,2021-11-08 18:38:23,38.5167,-28.7,66.6,88,75,2.3
372,lingao,CN,2021-11-08 18:38:23,19.9103,109.6859,66.51,66,100,9.75
373,zelenogradsk,RU,2021-11-08 18:38:23,54.9589,20.4767,41.05,73,40,8.95
374,san cristobal,VE,2021-11-08 18:38:24,7.7669,-72.225,78.98,47,54,4.25
375,wyndham,US,2021-11-08 18:38:24,37.6985,-77.6125,72.0,44,1,1.01
376,bayir,TR,2021-11-08 18:38:24,37.2687,28.2167,50.52,47,5,3.09
377,anloga,GH,2021-11-08 18:38:24,5.7947,0.8973,82.62,78,76,12.21
378,kikwit,CD,2021-11-08 18:38:25,-5.041,18.8162,72.59,94,94,1.63
379,adrar,MR,2021-11-08 18:38:25,20.5022,-10.0711,76.19,16,58,10.25
380,shelburne,CA,2021-11-08 18:38:25,44.0787,-80.2041,64.89,43,12,15.48
381,awjilah,LY,2021-11-08 18:38:25,29.1081,21.2869,72.05,39,100,8.1
382,kavieng,PG,2021-11-08 18:38:26,-2.5744,150.7967,82.6,78,90,13.94
383,goundam,ML,2021-11-08 18:38:26,16.4145,-3.6708,88.93,16,54,9.66
384,albanel,CA,2021-11-08 18:38:26,48.8832,-72.4487,49.98,66,100,8.05
385,mago,RU,2021-11-08 18:38:26,53.2514,140.1822,13.96,89,95,2.44
386,sovetskiy,RU,2021-11-08 18:38:27,61.3614,63.5842,29.73,92,100,5.14
387,aden,YE,2021-11-08 18:38:27,12.7794,45.0367,82.38,63,6,14.0
388,goderich,CA,2021-11-08 18:34:47,43.7501,-81.7165,62.91,58,0,13.8
389,guane,CU,2021-11-08 18:38:27,22.2025,-84.0875,79.95,48,38,10.69
390,mount gambier,AU,2021-11-08 18:38:28,-37.8333,140.7667,40.91,100,18,0.0
391,batticaloa,LK,2021-11-08 18:38:28,7.7102,81.6924,75.11,94,100,13.11
392,astana,KZ,2021-11-08 18:38:28,51.1801,71.446,28.35,64,0,6.71
393,newala,TZ,2021-11-08 18:38:28,-10.9431,39.2787,69.82,83,5,10.94
394,mumbwa,ZM,2021-11-08 18:38:29,-14.9783,27.0619,79.95,20,76,2.77
395,lasa,IT,2021-11-08 18:38:29,46.6166,10.7002,43.68,72,13,4.74
396,mitsamiouli,KM,2021-11-08 18:38:29,-11.3847,43.2844,82.69,69,20,9.22
397,durango,MX,2021-11-08 18:34:37,24.8333,-104.8333,70.47,24,98,1.83
398,riyadh,SA,2021-11-08 18:33:55,24.6877,46.7219,69.94,23,0,9.19
399,naryan-mar,RU,2021-11-08 18:38:29,67.6713,53.087,19.53,87,48,8.55
400,katsuura,JP,2021-11-08 18:38:30,35.1333,140.3,64.42,80,86,12.39
401,masuri,KR,2021-11-08 18:38:30,35.8488,128.1492,42.49,80,83,5.91
402,rocha,UY,2021-11-08 18:38:30,-34.4833,-54.3333,67.28,59,7,10.76
403,roma,US,2021-11-08 18:38:31,43.2128,-75.4557,65.66,78,90,0.0
404,norman wells,CA,2021-11-08 18:38:31,65.282,-126.8329,12.24,85,75,5.75
405,hamilton,US,2021-11-08 18:37:47,39.1834,-84.5333,70.36,41,1,1.99
406,khandyga,RU,2021-11-08 18:38:31,62.6667,135.6,7.21,96,100,5.44
407,kasongo-lunda,CD,2021-11-08 18:38:31,-6.4667,16.8167,76.15,76,100,0.74
408,paamiut,GL,2021-11-08 18:38:32,61.994,-49.6678,19.81,82,100,6.04
409,pemberton,CA,2021-11-08 18:38:32,50.3164,-122.8027,38.89,90,100,3.06
410,port-de-bouc,FR,2021-11-08 18:38:32,43.4,4.9833,57.96,60,0,17.27
411,wageningen,NL,2021-11-08 18:39:32,51.9667,5.6667,51.94,95,90,2.3
412,soyo,AO,2021-11-08 18:39:33,-6.1349,12.3689,78.76,83,100,10.42
413,mogadishu,SO,2021-11-08 18:34:45,2.0371,45.3438,79.38,77,100,10.85
414,mocuba,MZ,2021-11-08 18:39:33,-16.8392,36.9856,78.13,69,70,4.07
415,vryburg,ZA,2021-11-08 18:39:33,-26.9566,24.7284,66.36,24,0,12.48
416,camana,PE,2021-11-08 18:39:34,-16.6228,-72.7111,68.95,69,37,7.92
417,laela,TZ,2021-11-08 18:39:34,-8.5667,32.05,73.36,25,91,1.74
418,igrim,RU,2021-11-08 18:39:34,63.1906,64.4162,26.78,91,99,1.16
419,jibuti,DJ,2021-11-08 18:39:13,11.5,42.5,80.02,60,96,16.28
420,anito,PH,2021-11-08 18:39:34,12.4497,125.2886,79.03,89,100,9.44
421,puerto cabezas,NI,2021-11-08 18:39:35,14.0351,-83.3888,80.56,94,75,13.8
422,yelizovo,RU,2021-11-08 18:39:35,53.1873,158.3805,32.14,55,40,8.95
423,sabang,ID,2021-11-08 18:39:35,5.8933,95.3214,79.29,83,100,22.35
424,dhidhdhoo,MV,2021-11-08 18:39:36,6.8833,73.1,81.18,80,100,12.59
425,aksu,CN,2021-11-08 18:39:12,41.1231,80.2644,29.98,25,10,3.91
426,umm kaddadah,SD,2021-11-08 18:39:36,13.6017,26.6876,84.18,20,1,11.54
427,great yarmouth,GB,2021-11-08 18:39:36,52.6083,1.7305,49.95,84,16,9.78
428,balezino,RU,2021-11-08 18:39:36,57.9796,53.0106,37.08,97,100,13.53
429,bystrice nad pernstejnem,CZ,2021-11-08 18:39:37,49.5229,16.2615,44.51,80,13,4.14
430,sinop,TR,2021-11-08 18:39:37,41.7711,34.8709,60.48,57,3,10.4
431,belyy yar,RU,2021-11-08 18:39:37,53.6039,91.3903,39.09,65,0,8.95
432,udankudi,IN,2021-11-08 18:39:37,8.4333,78.0167,76.42,85,100,8.55
433,okhotsk,RU,2021-11-08 18:39:38,59.3833,143.3,-2.43,79,0,15.01
434,vestmanna,FO,2021-11-08 18:39:38,62.1564,-7.1664,47.32,93,90,13.8
435,pedro ii,BR,2021-11-08 18:39:38,-4.4247,-41.4586,81.55,56,100,3.76
436,zarichne,UA,2021-11-08 18:39:38,51.8126,26.129,44.67,84,99,9.01
437,benjamin constant,BR,2021-11-08 18:39:39,-4.3831,-70.0311,87.93,70,40,3.44
438,iqaluit,CA,2021-11-08 18:39:39,63.7506,-68.5145,13.73,72,1,11.99
439,rayong,TH,2021-11-08 18:39:39,12.8333,101.4333,81.79,99,68,3.91
440,atbasar,KZ,2021-11-08 18:39:39,51.8,68.3333,30.4,46,88,7.61
441,newport,GB,2021-11-08 18:35:19,51.5877,-2.9984,56.86,94,88,8.97
442,baruun-urt,MN,2021-11-08 18:39:40,46.6806,113.2792,21.88,67,98,6.46
443,adeje,ES,2021-11-08 18:39:40,28.1227,-16.726,68.88,59,20,3.0
444,camargo,MX,2021-11-08 18:39:40,27.6667,-105.1667,79.43,19,100,6.4
445,krasnoselkup,RU,2021-11-08 18:39:41,65.7,82.4667,9.21,91,92,7.78
446,oranjestad,AW,2021-11-08 18:36:26,12.524,-70.027,87.75,66,75,18.41
447,abu kamal,SY,2021-11-08 18:39:41,34.4506,40.9171,66.45,16,100,5.75
448,berbera,SO,2021-11-08 18:39:41,10.4396,45.0143,82.85,51,9,7.7
449,atambua,ID,2021-11-08 18:39:41,-9.1061,124.8925,76.26,85,71,2.04
450,portland,US,2021-11-08 18:32:11,45.5234,-122.6762,53.51,81,20,1.01
451,lannion,FR,2021-11-08 18:39:42,48.75,-3.4167,55.35,100,90,3.44
452,saint-augustin,CA,2021-11-08 18:39:42,51.226,-58.6502,38.79,95,100,5.93
453,santa maria,BR,2021-11-08 18:39:29,-29.6842,-53.8069,79.9,44,20,9.22
454,gamba,GA,2021-11-08 18:39:42,-2.65,10.0,76.57,87,97,1.99
455,bako,ET,2021-11-08 18:40:43,5.7833,36.5667,65.03,79,78,4.0
456,talnakh,RU,2021-11-08 18:40:43,69.4865,88.3972,-0.72,99,94,1.83
457,yantal,RU,2021-11-08 18:40:43,56.8471,105.2542,29.16,81,75,9.75
458,mahibadhoo,MV,2021-11-08 18:40:43,3.7833,72.9667,82.62,72,100,18.21
459,xining,CN,2021-11-08 18:39:07,36.6167,101.7667,19.63,76,0,1.59
460,kanigoro,ID,2021-11-08 18:40:44,-8.13,112.219,74.8,84,100,2.44
461,llaillay,CL,2021-11-08 18:40:44,-32.85,-70.9667,89.24,19,0,8.52
462,cabedelo,BR,2021-11-08 18:40:44,-6.9811,-34.8339,84.87,67,33,12.33
463,graaff-reinet,ZA,2021-11-08 18:40:45,-32.2522,24.5308,49.93,96,100,4.09
464,los llanos de aridane,ES,2021-11-08 18:40:45,28.6585,-17.9182,65.95,66,20,8.99
465,tiznit,MA,2021-11-08 18:40:45,29.5833,-9.5,57.4,44,0,2.71
466,ust-maya,RU,2021-11-08 18:40:45,60.4167,134.5333,12.06,95,100,5.93
467,walvis bay,NA,2021-11-08 18:40:46,-22.9575,14.5053,68.95,45,3,21.85
468,abha,SA,2021-11-08 18:40:46,18.2164,42.5053,58.82,63,20,3.44
469,cuamba,MZ,2021-11-08 18:40:46,-14.8031,36.5372,82.71,24,19,5.57
470,muli,MV,2021-11-08 18:40:46,2.9167,73.5667,82.92,73,98,16.78
471,korla,CN,2021-11-08 18:39:11,41.7597,86.1469,28.92,39,0,2.66
472,roald,NO,2021-11-08 18:40:47,62.5833,6.1333,47.32,57,75,14.97
473,kamenka,RU,2021-11-08 18:40:47,51.3223,42.7678,44.74,83,84,13.31
474,high level,CA,2021-11-08 18:40:47,58.5169,-117.136,19.51,100,75,0.0
475,denpasar,ID,2021-11-08 18:40:48,-8.65,115.2167,80.26,88,20,4.61
476,abhayapuri,IN,2021-11-08 18:40:48,26.3333,90.6667,64.78,74,55,4.18
477,pudozh,RU,2021-11-08 18:40:48,61.8099,36.5345,28.98,76,41,7.81
478,pingzhuang,CN,2021-11-08 18:40:49,42.0372,119.2889,26.29,62,100,26.22
479,sydney,AU,2021-11-08 18:40:07,-33.8679,151.2073,64.35,92,75,7.0
480,huarmey,PE,2021-11-08 18:40:49,-10.0681,-78.1522,69.91,72,100,9.4
481,nemuro,JP,2021-11-08 18:40:49,43.3236,145.575,51.53,93,3,15.73
482,meulaboh,ID,2021-11-08 18:40:49,4.1363,96.1285,75.13,89,100,4.05
483,washougal,US,2021-11-08 18:40:50,45.5826,-122.3534,54.64,79,1,14.97
484,turukhansk,RU,2021-11-08 18:40:50,65.8167,87.9833,13.48,91,100,6.85
485,pailon,BO,2021-11-08 18:40:50,-17.65,-62.75,89.28,41,100,8.05
486,cayenne,GF,2021-11-08 18:40:50,4.9333,-52.3333,87.84,79,40,4.0
487,kyaikto,MM,2021-11-08 18:40:51,17.3,97.0167,78.26,86,100,1.61
488,ambon,ID,2021-11-08 18:40:51,-3.6954,128.1814,81.81,79,38,1.68
489,takestan,IR,2021-11-08 18:40:51,36.0696,49.6959,43.59,34,0,1.7
490,maniwaki,CA,2021-11-08 18:40:51,46.3834,-75.966,61.18,55,20,10.36
491,oranjemund,NA,2021-11-08 18:40:52,-28.55,16.4333,60.66,79,0,14.76
492,amnat charoen,TH,2021-11-08 18:40:52,15.9167,104.75,66.33,81,61,19.08
493,chulym,RU,2021-11-08 18:40:52,55.0997,80.9572,25.61,82,100,9.62
494,houston,US,2021-11-08 18:34:21,29.7633,-95.3633,77.34,63,40,5.01
495,nadvoitsy,RU,2021-11-08 18:40:52,63.8667,34.3167,24.94,82,69,7.72
496,san luis,AR,2021-11-08 18:40:53,-33.295,-66.3356,82.09,28,40,12.66
497,honiara,SB,2021-11-08 18:40:53,-9.4333,159.95,77.36,85,10,6.26
498,oistins,BB,2021-11-08 18:40:53,13.0667,-59.5333,87.89,62,20,13.8
499,muscat,OM,2021-11-08 18:40:53,23.6139,58.5922,80.62,56,0,8.08
500,zhezkazgan,KZ,2021-11-08 18:41:54,47.8043,67.7144,34.41,56,9,6.62
501,moche,PE,2021-11-08 18:41:54,-8.1711,-79.0092,68.18,77,40,12.66
502,carutapera,BR,2021-11-08 18:41:54,-1.195,-46.02,84.18,70,42,9.26
503,broome,US,2021-11-08 18:41:54,42.2506,-75.833,65.48,60,1,1.01
504,fairbanks,US,2021-11-08 18:41:38,64.8378,-147.7164,15.76,83,75,4.61
505,la ciotat,FR,2021-11-08 18:41:55,43.1748,5.6045,58.87,91,32,4.68
506,pangkalanbuun,ID,2021-11-08 18:41:55,-2.6833,111.6167,75.29,90,100,1.66
507,luganville,VU,2021-11-08 18:41:55,-15.5333,167.1667,78.8,85,45,6.29
508,porto seguro,BR,2021-11-08 18:41:56,-16.4497,-39.0647,81.12,78,75,13.8
509,troitskoye,RU,2021-11-08 18:41:56,52.9821,84.6757,29.46,60,100,10.0
510,alugan,PH,2021-11-08 18:41:56,12.2188,125.4808,81.05,84,100,11.5
511,zhigansk,RU,2021-11-08 18:41:56,66.7697,123.3711,9.45,94,100,25.55
512,pangnirtung,CA,2021-11-08 18:41:57,66.1451,-65.7125,14.0,67,20,4.61
513,alenquer,BR,2021-11-08 18:41:57,-1.9417,-54.7383,89.94,62,100,2.62
514,soma,TR,2021-11-08 18:41:57,39.1855,27.6094,59.0,49,70,1.52
515,beli manastir,HR,2021-11-08 18:41:57,45.77,18.6036,47.35,79,99,4.79
516,hare bay,CA,2021-11-08 18:41:58,48.8499,-54.0148,51.4,62,8,5.91
517,morant bay,JM,2021-11-08 18:41:58,17.8815,-76.4093,87.42,69,33,6.4
518,neryungri,RU,2021-11-08 18:41:58,56.6709,124.6491,-2.42,96,31,2.48
519,bambanglipuro,ID,2021-11-08 18:41:59,-7.95,110.2833,78.03,86,100,0.94
520,jacareacanga,BR,2021-11-08 18:41:59,-6.2222,-57.7528,91.71,58,40,5.75
521,chaman,PK,2021-11-08 18:41:59,30.9236,66.4512,56.03,33,0,2.37
522,muroto,JP,2021-11-08 18:41:59,33.2833,134.15,69.93,76,76,11.07
523,yulara,AU,2021-11-08 18:42:00,-25.2406,130.9889,67.84,88,90,11.5
524,toamasina,MG,2021-11-08 18:42:00,-18.1667,49.3833,75.2,94,40,1.14
525,seymchan,RU,2021-11-08 18:42:00,62.8833,152.4333,-9.85,95,32,1.54
526,salinopolis,BR,2021-11-08 18:42:01,-0.6136,-47.3561,83.89,70,17,9.84
527,mount isa,AU,2021-11-08 18:42:01,-20.7333,139.5,71.37,100,40,6.91
528,manosque,FR,2021-11-08 18:42:01,43.8288,5.7869,53.76,68,7,6.62
529,puerto ayacucho,VE,2021-11-08 18:42:02,5.6639,-67.6236,85.84,68,75,1.9
530,kaeo,NZ,2021-11-08 18:42:02,-35.1,173.7833,58.32,97,14,2.19
531,lingyuan,CN,2021-11-08 18:42:03,41.24,119.4011,26.22,67,100,13.29
532,ormara,PK,2021-11-08 18:42:03,25.2088,64.6357,79.65,47,0,8.01
533,sanchez,DO,2021-11-08 18:42:03,19.2281,-69.6137,89.62,70,20,17.27
534,dali,CN,2021-11-08 18:42:04,25.7,100.1833,49.55,86,100,2.3
535,kimbe,PG,2021-11-08 18:42:04,-5.5502,150.1429,75.38,92,4,3.42
536,det udom,TH,2021-11-08 18:42:04,14.906,105.0784,69.62,87,7,9.4
537,rock springs,US,2021-11-08 18:42:04,41.5875,-109.2029,46.04,77,1,1.01
538,caravelas,BR,2021-11-08 18:42:05,-17.7125,-39.2481,79.88,64,98,8.63
539,banda aceh,ID,2021-11-08 18:42:05,5.5577,95.3222,77.27,88,100,13.06
540,west wendover,US,2021-11-08 18:42:05,40.7391,-114.0733,45.61,49,1,5.75
541,lompoc,US,2021-11-08 18:42:05,34.6391,-120.4579,70.84,63,1,4.61
542,vila franca do campo,PT,2021-11-08 18:42:06,37.7167,-25.4333,72.19,81,70,13.98
543,shakiso,ET,2021-11-08 18:42:06,5.75,38.9167,58.53,97,83,2.73
544,charters towers,AU,2021-11-08 18:42:06,-20.1,146.2667,75.87,84,100,6.6
545,cururupu,BR,2021-11-08 18:42:06,-1.8283,-44.8683,86.11,58,79,6.35
546,caborca,MX,2021-11-08 18:43:07,30.5838,-111.101,81.0,18,100,11.63
547,solkan,SI,2021-11-08 18:43:07,45.9714,13.6494,52.41,70,55,8.01
548,teguise,ES,2021-11-08 18:43:07,29.0605,-13.564,64.62,60,20,12.66
549,nizhneudinsk,RU,2021-11-08 18:43:08,54.9076,99.0276,28.67,75,98,4.5
550,fukue,JP,2021-11-08 18:43:08,32.6881,128.8419,56.79,71,100,23.29
551,klyuchi,RU,2021-11-08 18:43:08,52.2667,79.1667,30.07,61,100,8.79
552,lincoln,US,2021-11-08 18:40:49,40.8,-96.667,63.01,73,40,5.01
553,jaciara,BR,2021-11-08 18:43:08,-15.9653,-54.9683,88.84,48,100,3.69
554,luba,GQ,2021-11-08 18:43:09,3.4568,8.5547,80.89,82,82,7.99
555,ilhabela,BR,2021-11-08 18:43:09,-23.7781,-45.3581,71.74,83,97,4.16
556,limburg,NL,2021-11-08 18:43:09,51.25,6.0,50.41,87,13,4.38
557,nouadhibou,MR,2021-11-08 18:43:10,20.931,-17.0347,67.98,73,40,13.8
558,gornozavodsk,RU,2021-11-08 18:43:10,58.3758,58.3211,32.68,96,100,11.16
559,inirida,CO,2021-11-08 18:43:10,3.8653,-67.9239,78.78,86,100,0.18
560,trujillo,PE,2021-11-08 18:38:12,-8.116,-79.03,67.96,77,40,12.66
561,charleville-mezieres,FR,2021-11-08 18:43:10,49.7667,4.7167,42.94,78,54,2.64
562,necochea,AR,2021-11-08 18:43:11,-38.5473,-58.7368,66.04,63,38,12.24
563,sonqor,IR,2021-11-08 18:43:11,34.7837,47.6004,45.41,35,0,3.71
564,pechenga,RU,2021-11-08 18:43:11,69.5259,31.1703,20.26,93,75,5.91
565,khuzhir,RU,2021-11-08 18:43:12,53.1939,107.3397,36.36,60,56,8.16
566,noumea,NC,2021-11-08 18:43:12,-22.2763,166.4572,73.99,99,51,3.87
567,hofn,IS,2021-11-08 18:43:12,64.2539,-15.2082,42.82,87,75,10.36
568,shache,CN,2021-11-08 18:43:12,38.4167,77.2406,33.64,33,0,3.85
569,katangli,RU,2021-11-08 18:43:13,51.7102,143.2326,25.92,79,94,8.19
570,northam,GB,2021-11-08 18:43:13,51.0333,-4.2167,56.34,94,44,9.62
571,sao felix do xingu,BR,2021-11-08 18:43:13,-6.6447,-51.995,89.4,51,99,1.99
572,taicheng,CN,2021-11-08 18:43:14,38.731,113.228,13.28,85,5,4.18
573,juneau,US,2021-11-08 18:39:07,58.3019,-134.4197,37.85,83,90,0.0
574,shaikhpura,IN,2021-11-08 18:43:14,25.15,85.85,67.3,61,96,4.88
575,dryden,CA,2021-11-08 18:43:14,49.7833,-92.7503,46.69,46,1,16.11
576,augusto correa,BR,2021-11-08 18:43:14,-1.0217,-46.635,86.31,61,38,7.85
577,itoman,JP,2021-11-08 18:43:15,26.1247,127.6694,68.02,83,75,23.02
578,deming,US,2021-11-08 18:43:15,32.2687,-107.7586,73.58,19,1,3.44
579,puerto quijarro,BO,2021-11-08 18:43:15,-17.7833,-57.7667,91.78,43,99,2.95
580,itarema,BR,2021-11-08 18:43:15,-2.9248,-39.9167,84.78,62,47,13.78
581,palora,EC,2021-11-08 18:43:16,-1.7,-77.9333,78.91,48,39,4.97
582,xinyu,CN,2021-11-08 18:43:16,27.8043,114.9334,42.85,62,79,1.25
583,moyale,KE,2021-11-08 18:43:16,3.5167,39.0584,72.09,69,100,8.39
584,luwuk,ID,2021-11-08 18:43:16,-0.9516,122.7875,78.21,86,54,1.83
585,maumere,ID,2021-11-08 18:43:17,-8.6199,122.2111,81.36,79,100,1.5
586,phek,IN,2021-11-08 18:43:17,25.6667,94.5,45.7,98,56,1.66
587,marsa matruh,EG,2021-11-08 18:43:17,31.3525,27.2453,70.0,83,0,4.61
588,kalmunai,LK,2021-11-08 18:43:17,7.4167,81.8167,74.52,94,100,10.56
589,zaysan,KZ,2021-11-08 18:43:18,47.4667,84.8667,16.86,75,0,3.96
590,wakkanai,JP,2021-11-08 18:44:18,45.4094,141.6739,48.11,81,100,11.56
591,lamu,KE,2021-11-08 18:44:18,-2.2717,40.902,80.82,84,96,11.7
592,sechura,PE,2021-11-08 18:44:19,-5.5569,-80.8222,73.27,62,93,14.2
593,agogo,GH,2021-11-08 18:44:19,6.8,-1.0819,75.4,78,42,4.25
594,vostok,RU,2021-11-08 18:44:19,46.4856,135.8833,39.65,83,100,9.13
595,maniitsoq,GL,2021-11-08 18:44:19,65.4167,-52.9,17.91,62,56,5.17
596,severo-kurilsk,RU,2021-11-08 18:44:20,50.6789,156.125,36.32,63,76,21.39
597,pevek,RU,2021-11-08 18:44:20,69.7008,170.3133,4.35,91,95,5.95
598,valdez,EC,2021-11-08 18:44:20,1.2492,-78.9831,78.8,80,44,10.6
599,melito di porto salvo,IT,2021-11-08 18:44:20,37.9222,15.7714,71.53,60,100,14.97
600,dalnerechensk,RU,2021-11-08 18:44:21,45.9339,133.7225,52.66,70,100,16.46
601,whitehorse,CA,2021-11-08 18:44:21,60.7161,-135.0538,11.17,85,75,4.61
602,ekhabi,RU,2021-11-08 18:44:21,53.5102,142.9671,18.79,74,15,6.87
603,chongwe,ZM,2021-11-08 18:44:22,-15.3292,28.682,78.17,23,5,4.79
604,santa cruz,BO,2021-11-08 18:41:35,-17.8,-63.1667,87.85,45,40,3.44
605,bhainsdehi,IN,2021-11-08 18:44:22,21.6467,77.6325,61.95,48,89,2.33
